log_id,source,model,pred_label,attack_type,proba_attack
14316,network,1d_cnn,attack,DoS Hulk,1.0
14317,network,1d_cnn,benign,BENIGN,0.0
14318,network,1d_cnn,benign,BENIGN,0.0
14319,network,1d_cnn,attack,PortScan,1.0
14320,network,1d_cnn,attack,PortScan,1.0
14321,network,1d_cnn,attack,DDoS,1.0
14322,network,1d_cnn,benign,BENIGN,0.0
14323,network,1d_cnn,benign,BENIGN,0.0
14324,network,1d_cnn,attack,DDoS,1.0
14325,network,1d_cnn,benign,BENIGN,0.0
14326,network,1d_cnn,benign,BENIGN,0.0
14327,network,1d_cnn,benign,BENIGN,0.0
14328,network,1d_cnn,benign,BENIGN,0.0
14329,network,1d_cnn,attack,DDoS,1.0
14330,network,1d_cnn,attack,DDoS,1.0
14331,network,1d_cnn,attack,DDoS,1.0
14332,network,1d_cnn,attack,DDoS,1.0
14333,network,1d_cnn,attack,DDoS,1.0
14334,network,1d_cnn,attack,DoS Hulk,1.0
14335,network,1d_cnn,attack,DoS Hulk,1.0
14336,network,1d_cnn,attack,PortScan,1.0
14337,network,1d_cnn,attack,DDoS,1.0
14338,network,1d_cnn,attack,DoS Hulk,1.0
14339,network,1d_cnn,attack,DoS Hulk,1.0
14340,network,1d_cnn,benign,BENIGN,0.0
14341,network,1d_cnn,benign,BENIGN,0.0
14342,network,1d_cnn,attack,PortScan,1.0
14343,network,1d_cnn,attack,DoS slowloris,1.0
14344,network,1d_cnn,attack,PortScan,1.0
14345,network,1d_cnn,attack,FTP-Patator,1.0
14346,network,1d_cnn,attack,DDoS,1.0
14347,network,1d_cnn,attack,PortScan,1.0
14348,network,1d_cnn,benign,BENIGN,0.0
14349,network,1d_cnn,attack,DoS GoldenEye,1.0
14350,network,1d_cnn,attack,DoS Hulk,1.0
14351,network,1d_cnn,attack,DDoS,1.0
14352,network,1d_cnn,attack,DDoS,1.0
14353,network,1d_cnn,attack,DDoS,1.0
14354,network,1d_cnn,attack,FTP-Patator,1.0
14355,network,1d_cnn,benign,BENIGN,0.0
14356,network,1d_cnn,benign,BENIGN,0.0
14357,network,1d_cnn,attack,DoS Hulk,1.0
14358,network,1d_cnn,attack,DDoS,1.0
14359,network,1d_cnn,attack,DoS Hulk,1.0
14360,network,1d_cnn,attack,DDoS,1.0
14361,network,1d_cnn,attack,DDoS,1.0
14362,network,1d_cnn,benign,BENIGN,0.0
14363,network,1d_cnn,benign,BENIGN,0.0
14364,network,1d_cnn,benign,BENIGN,0.0
14365,network,1d_cnn,benign,BENIGN,0.0
14366,network,1d_cnn,attack,DoS Hulk,1.0
14367,network,1d_cnn,attack,PortScan,1.0
14368,network,1d_cnn,benign,BENIGN,0.0
14369,network,1d_cnn,benign,BENIGN,0.0
14370,network,1d_cnn,attack,DoS Hulk,1.0
14371,network,1d_cnn,attack,PortScan,1.0
14372,network,1d_cnn,attack,DDoS,1.0
14373,network,1d_cnn,attack,PortScan,1.0
14374,network,1d_cnn,attack,DoS Hulk,1.0
14375,network,1d_cnn,attack,PortScan,1.0
14376,network,1d_cnn,attack,DoS GoldenEye,1.0
14377,network,1d_cnn,attack,PortScan,1.0
14378,network,1d_cnn,benign,BENIGN,0.0
14379,network,1d_cnn,benign,BENIGN,0.0
14380,network,1d_cnn,attack,DoS slowloris,1.0
14381,network,1d_cnn,benign,BENIGN,0.0
14382,network,1d_cnn,attack,PortScan,1.0
14383,network,1d_cnn,benign,BENIGN,0.0
14384,network,1d_cnn,attack,DoS Hulk,1.0
14385,network,1d_cnn,attack,DDoS,1.0
14386,network,1d_cnn,benign,BENIGN,0.0
14387,network,1d_cnn,benign,BENIGN,0.0
14388,network,1d_cnn,attack,DDoS,1.0
14389,network,1d_cnn,benign,BENIGN,0.0
14390,network,1d_cnn,benign,BENIGN,0.0
14391,network,1d_cnn,attack,DoS GoldenEye,1.0
14392,network,1d_cnn,attack,DDoS,1.0
14393,network,1d_cnn,attack,DDoS,1.0
14394,network,1d_cnn,benign,BENIGN,0.0
14395,network,1d_cnn,benign,BENIGN,0.0
14396,network,1d_cnn,attack,DDoS,1.0
14397,network,1d_cnn,attack,DoS slowloris,1.0
14398,network,1d_cnn,attack,DDoS,1.0
14399,network,1d_cnn,benign,BENIGN,0.0
14400,network,1d_cnn,attack,DDoS,1.0
14401,network,1d_cnn,attack,PortScan,1.0
14402,network,1d_cnn,attack,DDoS,1.0
14403,network,1d_cnn,attack,PortScan,1.0
14404,network,1d_cnn,attack,SSH-Patator,1.0
14405,network,1d_cnn,benign,BENIGN,0.0
14406,network,1d_cnn,attack,DDoS,1.0
14407,network,1d_cnn,attack,DoS Hulk,1.0
14408,network,1d_cnn,attack,DoS Hulk,1.0
14409,network,1d_cnn,benign,BENIGN,0.0
14410,network,1d_cnn,benign,BENIGN,0.0
14411,network,1d_cnn,attack,DoS Hulk,1.0
14412,network,1d_cnn,attack,DoS Slowhttptest,1.0
14413,network,1d_cnn,benign,BENIGN,0.0
14414,network,1d_cnn,attack,PortScan,1.0
14415,network,1d_cnn,attack,PortScan,1.0
14416,network,1d_cnn,attack,DoS Hulk,1.0
14417,network,1d_cnn,benign,BENIGN,0.0
14418,network,1d_cnn,attack,DoS slowloris,1.0
14419,network,1d_cnn,attack,DDoS,1.0
14420,network,1d_cnn,attack,DDoS,1.0
14421,network,1d_cnn,attack,PortScan,1.0
14422,network,1d_cnn,attack,DDoS,1.0
14423,network,1d_cnn,attack,DDoS,1.0
14424,network,1d_cnn,attack,PortScan,1.0
14425,network,1d_cnn,benign,BENIGN,0.0
14426,network,1d_cnn,benign,BENIGN,0.0
14427,network,1d_cnn,benign,BENIGN,0.0
14428,network,1d_cnn,benign,BENIGN,0.0
14429,network,1d_cnn,attack,PortScan,1.0
14430,network,1d_cnn,benign,BENIGN,0.0
14431,network,1d_cnn,attack,DDoS,1.0
14432,network,1d_cnn,attack,DoS Hulk,1.0
14433,network,1d_cnn,attack,PortScan,1.0
14434,network,1d_cnn,attack,FTP-Patator,1.0
14435,network,1d_cnn,attack,DDoS,1.0
14436,network,1d_cnn,benign,BENIGN,0.0
14437,network,1d_cnn,benign,BENIGN,0.0
14438,network,1d_cnn,benign,BENIGN,0.0
14439,network,1d_cnn,attack,PortScan,1.0
14440,network,1d_cnn,attack,DoS Hulk,1.0
14441,network,1d_cnn,attack,DoS Hulk,1.0
14442,network,1d_cnn,attack,PortScan,1.0
14443,network,1d_cnn,benign,BENIGN,0.0
14444,network,1d_cnn,benign,BENIGN,0.0
14445,network,1d_cnn,attack,DDoS,1.0
14446,network,1d_cnn,attack,DDoS,1.0
14447,network,1d_cnn,benign,BENIGN,0.0
14448,network,1d_cnn,attack,DDoS,1.0
14449,network,1d_cnn,attack,PortScan,1.0
14450,network,1d_cnn,benign,BENIGN,0.0
14451,network,1d_cnn,attack,DoS Hulk,1.0
14452,network,1d_cnn,attack,DDoS,1.0
14453,network,1d_cnn,attack,DDoS,1.0
14454,network,1d_cnn,attack,DDoS,1.0
14455,network,1d_cnn,attack,DDoS,1.0
14456,network,1d_cnn,attack,PortScan,1.0
14457,network,1d_cnn,attack,DoS Hulk,1.0
14458,network,1d_cnn,benign,BENIGN,0.0
14459,network,1d_cnn,attack,DoS GoldenEye,1.0
14460,network,1d_cnn,benign,BENIGN,0.0
14461,network,1d_cnn,attack,DoS Hulk,1.0
14462,network,1d_cnn,benign,BENIGN,0.0
14463,network,1d_cnn,benign,BENIGN,0.0
14464,network,1d_cnn,attack,DoS Hulk,1.0
14465,network,1d_cnn,benign,BENIGN,0.0
14466,network,1d_cnn,attack,DDoS,1.0
14467,network,1d_cnn,attack,DDoS,1.0
14468,network,1d_cnn,attack,DDoS,1.0
14469,network,1d_cnn,attack,DDoS,1.0
14470,network,1d_cnn,benign,BENIGN,0.0
14471,network,1d_cnn,benign,BENIGN,0.0
14472,network,1d_cnn,attack,DoS Hulk,1.0
14473,network,1d_cnn,attack,PortScan,1.0
14474,network,1d_cnn,benign,BENIGN,0.0
14475,network,1d_cnn,attack,DoS Hulk,1.0
14476,network,1d_cnn,attack,PortScan,1.0
14477,network,1d_cnn,attack,DDoS,1.0
14478,network,1d_cnn,attack,PortScan,1.0
14479,network,1d_cnn,attack,DDoS,1.0
14480,network,1d_cnn,attack,PortScan,1.0
14481,network,1d_cnn,benign,BENIGN,0.0
14482,network,1d_cnn,benign,BENIGN,0.0
14483,network,1d_cnn,benign,BENIGN,0.0
14484,network,1d_cnn,attack,DDoS,1.0
14485,network,1d_cnn,benign,BENIGN,0.0
14486,network,1d_cnn,attack,DoS GoldenEye,1.0
14487,network,1d_cnn,benign,BENIGN,0.0
14488,network,1d_cnn,benign,BENIGN,0.0
14489,network,1d_cnn,attack,DDoS,1.0
14490,network,1d_cnn,attack,FTP-Patator,1.0
14491,network,1d_cnn,benign,BENIGN,0.0
14492,network,1d_cnn,benign,BENIGN,0.0
14493,network,1d_cnn,attack,DDoS,1.0
14494,network,1d_cnn,attack,PortScan,1.0
14495,network,1d_cnn,benign,BENIGN,0.0
14496,network,1d_cnn,benign,BENIGN,0.0
14497,network,1d_cnn,attack,DDoS,1.0
14498,network,1d_cnn,attack,DDoS,1.0
14499,network,1d_cnn,attack,DoS Slowhttptest,1.0
14500,network,1d_cnn,attack,PortScan,1.0
14501,network,1d_cnn,benign,BENIGN,0.0
14502,network,1d_cnn,benign,BENIGN,0.0
14503,network,1d_cnn,attack,DDoS,1.0
14504,network,1d_cnn,attack,DoS Hulk,1.0
14505,network,1d_cnn,attack,DDoS,1.0
14506,network,1d_cnn,attack,FTP-Patator,1.0
14507,network,1d_cnn,attack,PortScan,1.0
14508,network,1d_cnn,benign,BENIGN,0.0
14509,network,1d_cnn,attack,DDoS,1.0
14510,network,1d_cnn,attack,DDoS,1.0
14511,network,1d_cnn,attack,PortScan,1.0
14512,network,1d_cnn,attack,DDoS,1.0
14513,network,1d_cnn,benign,BENIGN,0.0
14514,network,1d_cnn,benign,BENIGN,0.0
14515,network,1d_cnn,attack,PortScan,1.0
14516,network,1d_cnn,attack,DoS Hulk,1.0
14517,network,1d_cnn,benign,BENIGN,0.0
14518,network,1d_cnn,benign,BENIGN,0.0
14519,network,1d_cnn,attack,PortScan,1.0
14520,network,1d_cnn,attack,DoS Hulk,1.0
14521,network,1d_cnn,attack,DDoS,1.0
14522,network,1d_cnn,attack,DDoS,1.0
14523,network,1d_cnn,benign,BENIGN,0.0
14524,network,1d_cnn,attack,PortScan,1.0
14525,network,1d_cnn,attack,PortScan,1.0
14526,network,1d_cnn,benign,BENIGN,0.0
14527,network,1d_cnn,attack,DDoS,1.0
14528,network,1d_cnn,attack,DDoS,1.0
14529,network,1d_cnn,attack,DoS Hulk,1.0
14530,network,1d_cnn,attack,PortScan,1.0
14531,network,1d_cnn,attack,DoS slowloris,1.0
14532,network,1d_cnn,attack,PortScan,1.0
14533,network,1d_cnn,attack,PortScan,1.0
14534,network,1d_cnn,attack,PortScan,1.0
14535,network,1d_cnn,attack,PortScan,1.0
14536,network,1d_cnn,benign,BENIGN,0.0
14537,network,1d_cnn,attack,DoS Hulk,1.0
14538,network,1d_cnn,attack,PortScan,1.0
14539,network,1d_cnn,attack,DoS Slowhttptest,1.0
14540,network,1d_cnn,attack,DDoS,1.0
14541,network,1d_cnn,attack,DoS Hulk,1.0
14542,network,1d_cnn,attack,DoS Hulk,1.0
14543,network,1d_cnn,benign,BENIGN,0.0
14544,network,1d_cnn,attack,DDoS,1.0
14545,network,1d_cnn,benign,BENIGN,0.0
14546,network,1d_cnn,benign,BENIGN,0.0
14547,network,1d_cnn,attack,DoS Hulk,1.0
14548,network,1d_cnn,attack,DDoS,1.0
14549,network,1d_cnn,attack,DoS Hulk,1.0
14550,network,1d_cnn,benign,BENIGN,0.0
14551,network,1d_cnn,attack,DoS Hulk,1.0
14552,network,1d_cnn,attack,DoS Hulk,1.0
14553,network,1d_cnn,benign,BENIGN,0.0
14554,network,1d_cnn,benign,BENIGN,0.0
14555,network,1d_cnn,attack,DoS Hulk,1.0
14556,network,1d_cnn,benign,BENIGN,0.0
14557,network,1d_cnn,attack,DDoS,1.0
14558,network,1d_cnn,benign,BENIGN,0.0
14559,network,1d_cnn,benign,BENIGN,0.0
14560,network,1d_cnn,benign,BENIGN,0.0
14561,network,1d_cnn,attack,DDoS,1.0
14562,network,1d_cnn,attack,PortScan,1.0
14563,network,1d_cnn,benign,BENIGN,0.0
14564,network,1d_cnn,attack,DDoS,1.0
14565,network,1d_cnn,benign,BENIGN,0.0
14566,network,1d_cnn,benign,BENIGN,0.0
14567,network,1d_cnn,benign,BENIGN,0.0
14568,network,1d_cnn,benign,BENIGN,0.0
14569,network,1d_cnn,attack,DDoS,1.0
14570,network,1d_cnn,benign,BENIGN,0.0
14571,network,1d_cnn,attack,DDoS,1.0
14572,network,1d_cnn,benign,BENIGN,0.0
14573,network,1d_cnn,benign,BENIGN,0.0
14574,network,1d_cnn,benign,BENIGN,0.0
14575,network,1d_cnn,attack,DDoS,1.0
14576,network,1d_cnn,benign,BENIGN,0.0
14577,network,1d_cnn,benign,BENIGN,0.0
14578,network,1d_cnn,attack,DoS Hulk,1.0
14579,network,1d_cnn,attack,DoS slowloris,1.0
14580,network,1d_cnn,benign,BENIGN,0.0
14581,network,1d_cnn,attack,DDoS,1.0
14582,network,1d_cnn,benign,BENIGN,0.0
14583,network,1d_cnn,attack,DoS Hulk,1.0
14584,network,1d_cnn,attack,PortScan,1.0
14585,network,1d_cnn,attack,DDoS,1.0
14586,network,1d_cnn,attack,PortScan,1.0
14587,network,1d_cnn,attack,DoS Hulk,1.0
14588,network,1d_cnn,benign,BENIGN,0.0
14589,network,1d_cnn,benign,BENIGN,0.0
14590,network,1d_cnn,benign,BENIGN,0.0
14591,network,1d_cnn,attack,DDoS,1.0
14592,network,1d_cnn,attack,DDoS,1.0
14593,network,1d_cnn,attack,DDoS,1.0
14594,network,1d_cnn,attack,PortScan,1.0
14595,network,1d_cnn,benign,BENIGN,0.0
14596,network,1d_cnn,attack,DoS Hulk,1.0
14597,network,1d_cnn,benign,BENIGN,0.0
14598,network,1d_cnn,attack,DoS Hulk,1.0
14599,network,1d_cnn,attack,DoS Hulk,1.0
14600,network,1d_cnn,attack,DoS Hulk,1.0
14601,network,1d_cnn,benign,BENIGN,0.0
14602,network,1d_cnn,attack,DoS Hulk,1.0
14603,network,1d_cnn,attack,DoS slowloris,1.0
14604,network,1d_cnn,attack,DoS Hulk,1.0
14605,network,1d_cnn,attack,DoS Hulk,1.0
14606,network,1d_cnn,benign,BENIGN,0.0
14607,network,1d_cnn,attack,DDoS,1.0
14608,network,1d_cnn,attack,PortScan,1.0
14609,network,1d_cnn,attack,DDoS,1.0
14610,network,1d_cnn,benign,BENIGN,0.0
14611,network,1d_cnn,attack,DoS Hulk,1.0
14612,network,1d_cnn,attack,DoS Hulk,1.0
14613,network,1d_cnn,attack,DDoS,1.0
14614,network,1d_cnn,benign,BENIGN,0.0
14615,network,1d_cnn,benign,BENIGN,0.0
14616,network,1d_cnn,benign,BENIGN,0.0
14617,network,1d_cnn,attack,DoS Hulk,1.0
14618,network,1d_cnn,attack,DoS Hulk,1.0
14619,network,1d_cnn,benign,BENIGN,0.0
14620,network,1d_cnn,attack,PortScan,1.0
14621,network,1d_cnn,benign,BENIGN,0.0
14622,network,1d_cnn,attack,PortScan,1.0
14623,network,1d_cnn,attack,PortScan,1.0
14624,network,1d_cnn,benign,BENIGN,0.0
14625,network,1d_cnn,attack,DoS Hulk,1.0
14626,network,1d_cnn,attack,PortScan,1.0
14627,network,1d_cnn,attack,DDoS,1.0
14628,network,1d_cnn,attack,PortScan,1.0
14629,network,1d_cnn,attack,DDoS,1.0
14630,network,1d_cnn,benign,BENIGN,0.0
14631,network,1d_cnn,benign,BENIGN,0.0
14632,network,1d_cnn,attack,DoS Hulk,1.0
14633,network,1d_cnn,benign,BENIGN,0.0
14634,network,1d_cnn,attack,DDoS,1.0
14635,network,1d_cnn,benign,BENIGN,0.0
14636,network,1d_cnn,attack,FTP-Patator,1.0
14637,network,1d_cnn,attack,PortScan,1.0
14638,network,1d_cnn,attack,DDoS,1.0
14639,network,1d_cnn,attack,DDoS,1.0
14640,network,1d_cnn,attack,FTP-Patator,1.0
14641,network,1d_cnn,benign,BENIGN,0.0
14642,network,1d_cnn,attack,DoS Hulk,1.0
14643,network,1d_cnn,attack,DoS Hulk,1.0
14644,network,1d_cnn,attack,DDoS,1.0
14645,network,1d_cnn,benign,BENIGN,0.0
14646,network,1d_cnn,attack,DDoS,1.0
14647,network,1d_cnn,attack,DDoS,1.0
14648,network,1d_cnn,benign,BENIGN,0.0
14649,network,1d_cnn,attack,DDoS,1.0
14650,network,1d_cnn,benign,BENIGN,0.0
14651,network,1d_cnn,attack,DoS Slowhttptest,1.0
14652,network,1d_cnn,benign,BENIGN,0.0
14653,network,1d_cnn,attack,DDoS,1.0
14654,network,1d_cnn,attack,PortScan,1.0
14655,network,1d_cnn,attack,DDoS,1.0
14656,network,1d_cnn,attack,SSH-Patator,1.0
14657,network,1d_cnn,benign,BENIGN,0.0
14658,network,1d_cnn,benign,BENIGN,0.0
14659,network,1d_cnn,attack,DDoS,1.0
14660,network,1d_cnn,attack,PortScan,1.0
14661,network,1d_cnn,attack,PortScan,1.0
14662,network,1d_cnn,benign,BENIGN,0.0
14663,network,1d_cnn,benign,BENIGN,0.0
14664,network,1d_cnn,benign,BENIGN,0.0
14665,network,1d_cnn,benign,BENIGN,0.0
14666,network,1d_cnn,attack,DDoS,1.0
14667,network,1d_cnn,attack,PortScan,1.0
14668,network,1d_cnn,benign,BENIGN,0.0
14669,network,1d_cnn,benign,BENIGN,0.0
14670,network,1d_cnn,attack,DoS Hulk,1.0
14671,network,1d_cnn,benign,BENIGN,0.0
14672,network,1d_cnn,attack,PortScan,1.0
14673,network,1d_cnn,attack,DoS Hulk,1.0
14674,network,1d_cnn,benign,BENIGN,0.0
14675,network,1d_cnn,attack,PortScan,1.0
14676,network,1d_cnn,attack,PortScan,1.0
14677,network,1d_cnn,attack,SSH-Patator,1.0
14678,network,1d_cnn,benign,BENIGN,0.0
14679,network,1d_cnn,attack,DDoS,1.0
14680,network,1d_cnn,attack,DDoS,1.0
14681,network,1d_cnn,attack,DoS slowloris,1.0
14682,network,1d_cnn,attack,DoS Hulk,1.0
14683,network,1d_cnn,attack,DDoS,1.0
14684,network,1d_cnn,benign,BENIGN,0.0
14685,network,1d_cnn,benign,BENIGN,0.0
14686,network,1d_cnn,benign,BENIGN,0.0
14687,network,1d_cnn,attack,DDoS,1.0
14688,network,1d_cnn,benign,BENIGN,0.0
14689,network,1d_cnn,attack,DoS Hulk,1.0
14690,network,1d_cnn,benign,BENIGN,0.0
14691,network,1d_cnn,benign,BENIGN,0.0
14692,network,1d_cnn,attack,DoS Hulk,1.0
14693,network,1d_cnn,benign,BENIGN,0.0
14694,network,1d_cnn,attack,DoS Hulk,1.0
14695,network,1d_cnn,attack,PortScan,1.0
14696,network,1d_cnn,benign,BENIGN,0.0
14697,network,1d_cnn,attack,PortScan,1.0
14698,network,1d_cnn,benign,BENIGN,0.0
14699,network,1d_cnn,benign,BENIGN,0.0
14700,network,1d_cnn,benign,BENIGN,0.0
14701,network,1d_cnn,benign,BENIGN,0.0
14702,network,1d_cnn,attack,DoS Hulk,1.0
14703,network,1d_cnn,benign,BENIGN,0.0
14704,network,1d_cnn,attack,PortScan,1.0
14705,network,1d_cnn,attack,PortScan,1.0
14706,network,1d_cnn,benign,BENIGN,0.0
14707,network,1d_cnn,benign,BENIGN,0.0
14708,network,1d_cnn,benign,BENIGN,0.0
14709,network,1d_cnn,benign,BENIGN,0.0
14710,network,1d_cnn,benign,BENIGN,0.0
14711,network,1d_cnn,attack,DoS Slowhttptest,1.0
14712,network,1d_cnn,attack,DoS Hulk,1.0
14713,network,1d_cnn,attack,DoS Hulk,1.0
14714,network,1d_cnn,benign,BENIGN,0.0
14715,network,1d_cnn,benign,BENIGN,0.0
14716,network,1d_cnn,attack,DoS Hulk,1.0
14717,network,1d_cnn,attack,DoS Hulk,1.0
14718,network,1d_cnn,attack,DoS slowloris,1.0
14719,network,1d_cnn,benign,BENIGN,0.0
14720,network,1d_cnn,attack,PortScan,1.0
14721,network,1d_cnn,benign,BENIGN,0.0
14722,network,1d_cnn,benign,BENIGN,0.0
14723,network,1d_cnn,attack,PortScan,1.0
14724,network,1d_cnn,attack,DoS GoldenEye,1.0
14725,network,1d_cnn,attack,DDoS,1.0
14726,network,1d_cnn,attack,PortScan,1.0
14727,network,1d_cnn,attack,PortScan,1.0
14728,network,1d_cnn,attack,DoS Hulk,1.0
14729,network,1d_cnn,attack,PortScan,1.0
14730,network,1d_cnn,attack,DDoS,1.0
14731,network,1d_cnn,benign,BENIGN,0.0
14732,network,1d_cnn,benign,BENIGN,0.0
14733,network,1d_cnn,benign,BENIGN,0.0
14734,network,1d_cnn,attack,DoS Hulk,1.0
14735,network,1d_cnn,attack,DoS Hulk,1.0
14736,network,1d_cnn,attack,DDoS,1.0
14737,network,1d_cnn,attack,DDoS,1.0
14738,network,1d_cnn,attack,PortScan,1.0
14739,network,1d_cnn,attack,DDoS,1.0
14740,network,1d_cnn,attack,PortScan,1.0
14741,network,1d_cnn,benign,BENIGN,0.0
14742,network,1d_cnn,benign,BENIGN,0.0
14743,network,1d_cnn,attack,SSH-Patator,1.0
14744,network,1d_cnn,benign,BENIGN,0.0
14745,network,1d_cnn,attack,DDoS,1.0
14746,network,1d_cnn,benign,BENIGN,0.0
14747,network,1d_cnn,benign,BENIGN,0.0
14748,network,1d_cnn,benign,BENIGN,0.0
14749,network,1d_cnn,attack,DoS Hulk,1.0
14750,network,1d_cnn,benign,BENIGN,0.0
14751,network,1d_cnn,attack,DoS slowloris,1.0
14752,network,1d_cnn,benign,BENIGN,0.0
14753,network,1d_cnn,benign,BENIGN,0.0
14754,network,1d_cnn,attack,DDoS,1.0
14755,network,1d_cnn,attack,DoS Hulk,1.0
14756,network,1d_cnn,benign,BENIGN,0.0
14757,network,1d_cnn,benign,BENIGN,0.0
14758,network,1d_cnn,benign,BENIGN,0.0
14759,network,1d_cnn,attack,DoS Hulk,1.0
14760,network,1d_cnn,attack,DoS Hulk,1.0
14761,network,1d_cnn,attack,DoS Hulk,1.0
14762,network,1d_cnn,attack,FTP-Patator,1.0
14763,network,1d_cnn,benign,BENIGN,0.0
14764,network,1d_cnn,attack,DDoS,1.0
14765,network,1d_cnn,attack,DDoS,1.0
14766,network,1d_cnn,benign,BENIGN,0.0
14767,network,1d_cnn,attack,DoS Hulk,1.0
14768,network,1d_cnn,attack,DoS Hulk,1.0
14769,network,1d_cnn,benign,BENIGN,0.0
14770,network,1d_cnn,attack,DoS Hulk,1.0
14771,network,1d_cnn,attack,DoS GoldenEye,1.0
14772,network,1d_cnn,attack,PortScan,1.0
14773,network,1d_cnn,attack,DDoS,1.0
14774,network,1d_cnn,attack,DDoS,1.0
14775,network,1d_cnn,attack,DoS Hulk,1.0
14776,network,1d_cnn,benign,BENIGN,0.0
14777,network,1d_cnn,attack,PortScan,1.0
14778,network,1d_cnn,benign,BENIGN,0.0
14779,network,1d_cnn,attack,DDoS,1.0
14780,network,1d_cnn,attack,DDoS,1.0
14781,network,1d_cnn,attack,DDoS,1.0
14782,network,1d_cnn,attack,DDoS,1.0
14783,network,1d_cnn,attack,DoS Hulk,1.0
14784,network,1d_cnn,attack,DDoS,1.0
14785,network,1d_cnn,benign,BENIGN,0.0
14786,network,1d_cnn,benign,BENIGN,0.0
14787,network,1d_cnn,benign,BENIGN,0.0
14788,network,1d_cnn,benign,BENIGN,0.0
14789,network,1d_cnn,attack,DDoS,1.0
14790,network,1d_cnn,benign,BENIGN,0.0
14791,network,1d_cnn,attack,DDoS,1.0
14792,network,1d_cnn,attack,DDoS,1.0
14793,network,1d_cnn,benign,BENIGN,0.0
14794,network,1d_cnn,attack,DDoS,1.0
14795,network,1d_cnn,attack,PortScan,1.0
14796,network,1d_cnn,attack,DDoS,1.0
14797,network,1d_cnn,benign,BENIGN,0.0
14798,network,1d_cnn,benign,BENIGN,0.0
14799,network,1d_cnn,benign,BENIGN,0.0
14800,network,1d_cnn,attack,PortScan,1.0
14801,network,1d_cnn,attack,PortScan,1.0
14802,network,1d_cnn,benign,BENIGN,0.0
14803,network,1d_cnn,attack,DDoS,1.0
14804,network,1d_cnn,benign,BENIGN,0.0
14805,network,1d_cnn,benign,BENIGN,0.0
14806,network,1d_cnn,attack,DDoS,1.0
14807,network,1d_cnn,benign,BENIGN,0.0
14808,network,1d_cnn,attack,DDoS,1.0
14809,network,1d_cnn,benign,BENIGN,0.0
14810,network,1d_cnn,attack,DDoS,1.0
14811,network,1d_cnn,benign,BENIGN,0.0
14812,network,1d_cnn,attack,DDoS,1.0
14813,network,1d_cnn,attack,DDoS,1.0
14814,network,1d_cnn,attack,DoS Hulk,1.0
14815,network,1d_cnn,benign,BENIGN,0.0
14816,network,1d_cnn,benign,BENIGN,0.0
14817,network,1d_cnn,benign,BENIGN,0.0
14818,network,1d_cnn,benign,BENIGN,0.0
14819,network,1d_cnn,benign,BENIGN,0.0
14820,network,1d_cnn,attack,DDoS,1.0
14821,network,1d_cnn,attack,PortScan,1.0
14822,network,1d_cnn,attack,DDoS,1.0
14823,network,1d_cnn,benign,BENIGN,0.0
14824,network,1d_cnn,attack,DDoS,1.0
14825,network,1d_cnn,benign,BENIGN,0.0
14826,network,1d_cnn,attack,DoS Hulk,1.0
14827,network,1d_cnn,benign,BENIGN,0.0
14828,network,1d_cnn,attack,DDoS,1.0
14829,network,1d_cnn,benign,BENIGN,0.0
14830,network,1d_cnn,benign,BENIGN,0.0
14831,network,1d_cnn,benign,BENIGN,0.0
14832,network,1d_cnn,attack,DDoS,1.0
14833,network,1d_cnn,attack,DoS Hulk,1.0
14834,network,1d_cnn,attack,PortScan,1.0
14835,network,1d_cnn,benign,BENIGN,0.0
14836,network,1d_cnn,attack,Bot,1.0
14837,network,1d_cnn,benign,BENIGN,0.0
14838,network,1d_cnn,attack,DDoS,1.0
14839,network,1d_cnn,benign,BENIGN,0.0
14840,network,1d_cnn,benign,BENIGN,0.0
14841,network,1d_cnn,attack,DoS Hulk,1.0
14842,network,1d_cnn,attack,PortScan,1.0
14843,network,1d_cnn,attack,FTP-Patator,1.0
14844,network,1d_cnn,attack,DDoS,1.0
14845,network,1d_cnn,attack,DoS slowloris,1.0
14846,network,1d_cnn,attack,DDoS,1.0
14847,network,1d_cnn,benign,BENIGN,0.0
14848,network,1d_cnn,attack,DoS Hulk,1.0
14849,network,1d_cnn,attack,DDoS,1.0
14850,network,1d_cnn,benign,BENIGN,0.0
14851,network,1d_cnn,attack,PortScan,1.0
14852,network,1d_cnn,attack,DDoS,1.0
14853,network,1d_cnn,attack,DDoS,1.0
14854,network,1d_cnn,benign,BENIGN,0.0
14855,network,1d_cnn,benign,BENIGN,0.0
14856,network,1d_cnn,benign,BENIGN,0.0
14857,network,1d_cnn,attack,DoS Hulk,1.0
14858,network,1d_cnn,benign,BENIGN,0.0
14859,network,1d_cnn,benign,BENIGN,0.0
14860,network,1d_cnn,benign,BENIGN,0.0
14861,network,1d_cnn,benign,BENIGN,0.0
14862,network,1d_cnn,attack,DoS Hulk,1.0
14863,network,1d_cnn,benign,BENIGN,0.0
14864,network,1d_cnn,benign,BENIGN,0.0
14865,network,1d_cnn,benign,BENIGN,0.0
14866,network,1d_cnn,benign,BENIGN,0.0
14867,network,1d_cnn,attack,DoS slowloris,1.0
14868,network,1d_cnn,benign,BENIGN,0.0
14869,network,1d_cnn,benign,BENIGN,0.0
14870,network,1d_cnn,benign,BENIGN,0.0
14871,network,1d_cnn,benign,BENIGN,0.0
